avg_speed,pickup_hour,Minimum Temperature,Maximum Temperature,Temperature,tip_amount
28.636748155606412,2,15.0,21.5,17.33,2.45
18.36251253401274,14,15.0,21.5,17.33,11.82
15.187207456310679,14,15.0,21.5,17.33,1.32
10.985340342857143,11,15.0,21.5,17.33,2.06
16.10481345583039,21,15.0,21.5,17.33,2.56
19.110359498507464,18,15.0,21.5,17.33,3.54
67.441198852432,23,15.0,21.5,17.33,8.06
29.420820000000006,20,15.0,21.5,17.33,1.0
14.840847133004926,16,15.0,21.5,17.33,1.66
17.658404412191587,9,15.0,21.5,17.33,10.0
22.797023278195493,0,15.0,21.5,17.33,2.66
10.07589286956522,15,15.0,21.5,17.33,5.05
13.167360000000002,16,15.0,21.5,17.33,1.16
41.14225173457508,9,15.0,21.5,17.33,5.0
6.111432911392406,13,15.0,21.5,17.33,2.0
8.508681228304408,18,15.0,21.5,17.33,2.15
9.127998,12,15.0,21.5,17.33,3.46
12.583923544743701,17,15.0,21.5,17.33,2.0
15.89717853658537,20,15.0,21.5,17.33,1.1
8.789110885448915,8,15.0,21.5,17.33,1.76
10.081260000000002,17,15.0,21.5,17.33,3.46
16.780355121951224,9,15.0,21.5,17.33,4.26
15.686479448275861,23,15.0,21.5,17.33,2.36
18.720940408163266,7,15.0,21.5,17.33,1.5
9.24516765957447,16,15.0,21.5,17.33,1.85
19.08492649411765,21,15.0,21.5,17.33,2.0
9.00857282798834,10,15.0,21.5,17.33,2.0
9.070275381604697,14,15.0,21.5,17.33,2.02
14.718249976905312,22,15.0,21.5,17.33,1.5
16.85130282548477,21,15.0,21.5,17.33,2.25
22.685355655629145,20,15.0,21.5,17.33,2.5
14.130825365853658,9,15.0,21.5,17.33,2.35
13.65504,7,15.0,21.5,17.33,1.75
23.54187361383285,18,15.0,21.5,17.33,1.66
7.837547968169761,14,15.0,21.5,17.33,1.96
23.874883516483518,20,15.0,21.5,17.33,3.65
14.031138816000002,12,15.0,21.5,17.33,3.36
20.496362264150946,1,15.0,21.5,17.33,4.0
10.947281860465118,22,15.0,21.5,17.33,2.06
5.907645595706618,14,15.0,21.5,17.33,1.95
13.091268709706545,8,15.0,21.5,17.33,9.36
26.03048721798223,13,15.0,21.5,17.33,2.0
9.381744000000001,19,15.0,21.5,17.33,2.19
17.179321125567323,0,15.0,21.5,17.33,2.16
18.280897864077673,18,15.0,21.5,17.33,2.65
18.649875823008852,23,15.0,21.5,17.33,3.99
12.669984572564614,8,13.78,28.28,20.94,1.0
10.3199184,13,13.78,28.28,20.94,5.04
8.992343414634147,19,13.78,28.28,20.94,1.55
51.58529164193395,6,13.78,28.28,20.94,8.0
25.11692947976879,14,13.78,28.28,20.94,1.55
22.631400000000003,21,13.78,28.28,20.94,1.46
19.966776406779662,15,13.78,28.28,20.94,1.06
